,ASN,Count,AS_Name,AS_Country
7526,41202,717,UNITEL UNITEL LLC, UZ
7527,48475,933,OSKOLNET-AS Closed Joint Stock Company Oskolnet, RU
7528,50538,160,"Petros OOO ""Petrosvyaz""", RU
7529,198781,1877,G3NS G3 Comms Limited, GB
7530,133385,7882,TELENORMYANMAR-AS Telenor Myanmar, MM
7531,24499,5189,TPP-AS-PK Telenor Pakistan, PK
7532,58601,30512,AAMRA-ATL-BD Aamra technologies limited, BD
7533,24389,5583,GRAMEENPHONE-AS-AP GrameenPhone Ltd., BD
7534,17806,20992,MANGOTELESERVICE-AS-BD Tire-1 IP Transit Provider of Bangladesh, BD
7535,41754,4164,"ERTH-PENZA-AS JSC ""ER-Telecom Holding""", RU
7536,31363,1262,"MOSCOW-AS JSC ""ER-Telecom Holding""", RU
7537,50544,3604,"KRSK-AS JSC ""ER-Telecom Holding""", RU
7538,21176,3445,ASN-DEBIS Engineering D.HUB S.p.A., IT
7539,41341,299,TMK-AS Joint Stock Company TransTeleCom, RU
7540,57433,2921,INTERCOLO-AS intercolo GmbH, DE
7541,49540,227,CAPAIX-CONNECTIC-AS Capaix Connectic, FR
7542,198514,1034,AlsoCloudOy ALSO Cloud Oy, FI
7543,62255,282,ASMUNDA-AS Asmunda New Media Ltd., SC
7544,3210,660,SECURE-DATA-AS Secure Data Systems SRL, RO
7545,41984,352,MCC-AS Confort L&CC SRL, RO
7546,13210,291,ASE ACADEMIA DE STUDII ECONOMICE, RO
7547,20649,5359,ASFIBERSUNUCU FS Veri Merkezi Internet Teknolojileri Limited Sirketi, TR
7548,201364,3807,ASTEKNOBOSS TEKNOBOSS TEKNOLOJI VE DANISMANLIK HIZMETLERI LIMITED SIRKETI, TR
7549,60662,840,DATACOMM Data Communication & Software i Grondal Aktiebolag, SE
7550,51815,4357,TEKNIKBYRAN IP-Only Networks AB, SE
7551,57131,383,IP-OSTERAKER IP Osteraker AB, SE
7552,50440,544,allegro ALLEGRONET LTD, IL
7553,57862,440,mars mars 019 Telecom LTD, IL
7554,47962,365,SECUREON SECUREON, IL
7555,45014,4618,HOSTIT-MK-AS Nuco Technologies Ltd, GB
7556,35575,3506,VAIONI Vaioni Group Ltd, GB
7557,206405,588,CALIU CALIU LTD, GB
7558,20738,9015,GD-EMEA-DC-LD5 Host Europe GmbH, GB
7559,35378,753,SATFILM-AS Sat Film Sp. z o.o. i Wspolnicy Sp. k., PL
7560,50289,2768,WELLCOM-L Limited Liability Company WELLCOM-L, RU
7561,49232,1198,RACKFISH Rackfish AB, SE
7562,61000,1030,AERIALCOM AerialCom Srl, IT
7563,12835,867,TRENTINODIGITALE-AS Trentino Digitale SPA, IT
7564,197902,651,HOSTNET Hostnet B.V., NL
7565,8865,1096,ASN-BIAMAN-EDU Politechnika Bialostocka, PL
7566,57832,147,VSTACK Vstack Europe Sp. z o.o., PL
7567,57832,147,"Universal Universal Services of America, LP", US
7568,198479,1761,BPLAN Nunsys S.L., ES
7569,41418,74,ASN-SATELVEX SATELVEX S.A., ES
7570,39451,523,MELBOURNE-AS Melbourne Server Hosting Ltd, GB
7571,39308,5666,ASK-AS ANDISHE SABZ KHAZAR CO. P.J.S., IR
7572,15874,1098,INTERKAM INTERKAM SZCZEPANIK SPOLKA KOMANDYTOWA, PL
7573,34296,22704,MILLENICOM-AS MILLENI.COM, DE
7574,8820,14277,TAL-DE TAL.DE Klaus Internet Service GmbH, DE
7575,205868,76,RECAST-AS-HA recast IT GmbH & Co. KG, NL
7576,199478,2719,RADIOCABLE-AS RADIOCABLE INGENIEROS S.L., ES
7577,57846,76,satortech Sator Tech di Gagliardone Andrea Impresa Individuale, IT
7578,34545,219,WebinarTehnologii Webinar Tehnologii OOO, RU
7579,199386,561,ZILORE ZILORE LLC, US
7580,199386,561,"TKT-NET-AS TKT-NET A. Kaniewska, R. Kaniewski s.c.", PL
7581,35766,73,Mabna-Cloud Mizbani Dadehaye Mabna, IR
7582,49650,345,,
7583,205330,1248,Arianet Ari@net SRL, IT
7584,202020,522,DLXNETWORKS DLX NETWORKS LTD, GB
7585,202020,522,"T2OE-EU Take-Two Interactive Software, Inc.", NL
7586,31452,10634,ZAIN-BH-AS ZAIN BAHRAIN B.S.C., BH
7587,5416,52845,Bahrain Telecommunications Company (BATELCO) B.S.C., BH
7588,64444,992,RESEAU-THD RESEAU THD SARL, FR
7589,35745,2559,PROVECTOR-AS KSU Provector Mariusz Dziakowicz, PL
7590,199234,462,,
7591,12329,3411,TMR Telekommunikation Mittleres Ruhrgebiet GmbH, DE
7592,60522,3359,KOMMITT-AS KomMITT-Ratingen GmbH, DE
7593,25375,804,LEU-AS Leunet AG, CH
7594,15743,2136,NETDE net.de AG, DE
7595,15743,2136,"SILWEB-AS-COM Silesian University of Technology, Computer Centre", PL
7596,9074,1661,KOCSISTEM KOC SISTEM BILGI VE ILETISIM HIZMETLERI ANONIM SIRKETI, TR
7597,34592,304,IRIPO-NET Iranian Presidential Administration, IR
7598,203196,148,METROTEL Metrotel ltd, RU
7599,205454,78,CDS CDS Ltd, RU
7600,51159,380,THINKSYSTEMSUK-ASN Think Systems UK Ltd, GB
7601,9268,34066,OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
7602,35026,4755,GELICON-AS Gelicon-Apple Limited liability company, RU
7603,28738,8249,INTERLAN-AS LLC Company Interlan Communications, RU
7604,57961,292,RASH-AS Qendra Nderuniversitare e Sherbimeve dhe Rrjeti Telematik, AL
7605,57877,417,VOZELIA Vozelia Telecom SL, ES
7606,198538,433,SE-SONYMOBILE Sony Mobile Communications AB, SE
7607,25133,8651,"MCLAUT-AS LLC ""McLaut-Invest""", UA
7608,33894,1314,RIKT-AS OJSC RITC, RU
7609,62192,535,Effi-Net Efficiency Network SAS, FR
7610,8947,220,ANADOLUBANK-AS Anadolubank A.S., TR
7611,198553,264,ASN-CACIIS CACIIS SAS, FR
7612,57872,76,,
7613,5080,2325,ARAMCO-AS, US
7614,"{12849,21450}",223,,
7615,21450,12357,MIRS-AS HOT Mobile Ltd., IL
7616,47537,399,WEEPEE WeePee NV, BE
7617,34373,1701,XXLnet XXLnet B.V., NL
7618,39637,1695,NETLOGICS-AS ADES BV, NL
7619,39702,3048,SIT-AS S-IT Informationstechnologie Betreiber GmbH & Co. KG, DE
7620,57607,290,Haefele Haefele GmbH & Co KG, DE
7621,29492,2118,EIDSIVA-ASN Eidsiva Bredband AS, NO
7622,198507,2300,QUANTIC-TELECOM Quantic Telecom SARL, FR
7623,200715,75,altana ALTANA Management Services GmbH, DE
7624,57873,236,SONICTEST SONICTEST Ltd., EE
7625,2586,3263,UNINET-AS Elisa Eesti AS, FI
7626,48926,1397,PE3NY-AS Pe3ny Net s.r.o., CZ
7627,43885,637,imatel INSTAL MATEL SL, ES
7628,136258,304,,
7629,39179,1867,NASSTAR-TRANSIT-AS Nasstar Group Limited, GB
7630,196745,1082,DATACENTA-AS Datacenta Hosting Ltd, GB
7631,58256,3721,refatec Rayaneh Gostar Farzanegan Ahwaz Company LTD., IR
7632,57881,224,EPG-AS JSC ENERGO-PRO Georgia, GE
7633,51793,541,ADRANA Adrana International SRL, RO
7634,34714,2376,OPTICNET OPTICNET - SERV S.R.L., RO
7635,52023,2121,OPTICNET-DUCADU OPTICNET - SERV S.R.L., RO
7636,57785,144,WIFIGROUP Wifi Group Solutions SRL, RO
7637,48571,818,EFECTRO-As efectRO SRL, RO
7638,29056,3022,GSTW-AS Citycom Telekommunikation GmbH, AT
7639,12615,19353,GCN-AS Global Communication Net Plc, BG
7640,43205,7022,BULSATCOM-BG-AS Bulsatcom EAD, BG
7641,29125,3071,"TATINT-AS PJSC ""Vimpelcom""", RU
7642,8371,1950,"Vimpelcom-NN PJSC ""Vimpelcom""", RU
7643,42110,761,"STK-AS PJSC ""Vimpelcom""", RU
7644,50469,1962,HESSENKOM-DE Peer Kohlstetter trading as Hessenkom GmbH & Co. KG, DE
7645,20910,2450,"BALTKOM-AS SIA ""Baltcom""", LV
7646,204427,216,,
7647,61044,607,SIT SIT Internetdiensten B.V., NL
7648,21501,2603,GODADDY-AMS Host Europe GmbH, DE
7649,34619,10737,CIZGI CIZGI TELEKOMUNIKASYON ANONIM SIRKETI, TR
7650,43509,512,BV-Zahlungssysysteme-AS Bank-Verlag GmbH, DE
7651,47332,1158,AIC AIC TELECOMS SAS, FR
7652,198583,385,AIC-TELECOMS-ALPES AIC TELECOMS SAS, GB
7653,62238,72,SINAICT Sina Electronic Development Company (PJS), IR
7654,34993,928,ODISO-AS M6 Digital Services SAS, FR
7655,57907,152,CLOUDCONNX CloudConnX Limited, GB
7656,198815,130,RUV-AS Rikisutvarpid Ohf, IS
7657,48685,1000,OK-AS Opin Kerfi hf, IS
7658,49467,2452,EUROTA-ASN Inetmar internet Hizmetleri San. Tic. Ltd. Sti, TR
7659,201735,2100,,
7660,199930,1650,,
7661,57970,2134,OLECOMUNICACION OLE COMUNICACION S.L., ES
7662,198569,900,Rahanet-AS Rahanet Zanjan Co. (Private Joint-Stock), IR
7663,196750,368,SETI-WEBA SETI WEBA LTD, RU
7664,41655,368,NETCLOUD Netcloud AG, CH
7665,226464,7,,
7666,37179,36818,AFRICAINX, ZA
7667,37153,13912,xneelo, ZA
7668,9204,78,AS_G-ENTERPRISES Gheorghiu Enterprises OU, EE
7669,327782,18430,METROFIBRE-NETWORX, ZA
7670,38995,467,AMG-AS SC Access Media Group SRL, RO
7671,58276,77,AGP-AS AGP MEDIA ADVERTISING SRL, RO
7672,60150,76,NEW-PRESENCE-AS New Presence SRL, RO
7673,60150,76,"RARUS-AS Vnedrenchesky centr, LLC", RU
7674,62343,609,ELY-COM-AS ELY COM SRL, RO
7675,48881,968,DATA-NODE-AS DATA NODE SRL, RO
7676,39861,411,CSM-AS Comunicatii Starnet Media SRL, RO
7677,62342,76,AROBS-AS Arobs Transilvania Software SRL, RO
7678,39425,2338,Electrosim-AS ELECTROSIM SRL, RO
7679,209686,1386,Allied_Management ALLIED MANAGEMENT, GB
7680,201117,2148,EBONE-NET-AS EBONE NET SRL, GB
7681,3164,2548,ASTIMP Astimp IT Solution SRL, RO
7682,60405,4055,RADEON-AS Radeon Service S.R.L., MD
7683,206206,2212,KNET Kurdistan Net Company for Computer and Internet Ltd., IQ
7684,209559,1646,BCOOLT-AS BCOOLT CREATIVE MEDIA, GB
7685,50769,163,ULTRAIT-AS Computer UltraIT SRL, RO
7686,20722,977,ALLNET-AS Allnet Telecom Srl, RO
7687,20722,977,"MGI AVONET, s.r.o.", CZ
7688,64417,539,BROWNIAN-AS BROWNIAN LABS SRL, RO
7689,205624,1625,telecotvnet TVNET FIBRA S.L., ES
7690,1653,9309,SUNET SUNET Swedish University Network, EU
7691,41496,3592,RO-TVSAT-AS TV SAT 2002 SRL, RO
7692,16095,5088,JAYNET Sentia Denmark A/S, DK
7693,198622,1271,ADFORM Adform A/S, DK
7694,59469,3455,SOLIDO-NETWORKS Sentia Denmark A/S, DK
7695,57928,486,PRODWARE-AS PRODWARE SA, FR
7696,6863,1071,ROSNET-AS PJSC Rostelecom, RU
7697,200551,162,TORGRYADY-AS ZAO Torgovye rjady, RU
7698,57276,561,OPTIMITY Optimity Ltd, GB
7699,31472,1007,VOICEHOST VoiceHost Ltd, GB
7700,3249,10827,ESTPAK Telia Eesti AS, EE
7701,57943,154,IZZYCOM-AS IZZYCOM SAS, FR
7702,8866,88402,BTC-AS Bulgarian Telecommunications Company Plc., BG
7703,29084,47753,COMNET-AS Comnet Bulgaria Holding Ltd., BG
7704,34653,156,FOCUS-NUNTI Focus Nunti Ltd., BG
7705,42688,158,ArCa Armenian Card (ArCa) CJSC, AM
7706,42845,2835,Bretagnetelecom BRETAGNE TELECOM SAS, FR
7707,42676,413,SMARTKOM Joint Stock Company Smartkom, RU
7708,29447,9,TIF-AS ONLINE S.A.S., FR
7709,202909,539,TELETRONIC-AS TeleTronic Telekommunikations Service GmbH, AT
7710,12871,1026,NL-CONCEPTS KPN B.V., NL
7711,57951,220,YACAST-FRANCE-AS Yacast France SAS, FR
7712,8309,2289,SIPARTECH SIPARTECH SAS, FR
7713,25513,4938,ASN-MGTS-USPD PJSC Moscow city telephone network, RU
7714,57963,346,LYNET-INTERNETT-AS Lynet Internett AS, NO
7715,202193,84,FreeCom FreeCom S.r.l., IT
7716,213208,74,roxit Roxit B.V., NL
7717,213270,196,cysec Cysec SA, CH
7718,34011,6721,GD-EMEA-DC-CGN1 Host Europe GmbH, DE
7719,198636,76,TELENET TELENET EURL, EU
7720,24958,2663,TBSH The Bunker Secure Hosting Ltd, GB
7721,24663,2175,"COMPLAT-AS ZAO ""COMPLAT-TELECOM""", RU
7722,6672,434,ASRELCOMSPB LIMITED LIABILITY COMPANY RELCOM-SPB, RU
7723,25188,324,,
7724,201443,78,Svyaz-Project-AS Svyaz Project LLC, RU
7725,60475,265,XMATICA-AS XMATICA SRL, IT
7726,5381,958,POWTECH-AS GLOBALCONNECT AS, NO
7727,196818,518,NORDISKPOLSKA-AS Nordisk Polska Sp. z o.o., PL
7728,6823,1949,TR-3C1B-TELEKOM 3C1B Telekomunikasyon ve Internet Hiz. San. ve Tic. Ltd. Sti, TR
7729,29479,1028,TRANSDATA Transdata AS, NO
7730,12993,4349,DEAC-AS SIA Digitalas Ekonomikas Attistibas Centrs, LV
7731,44332,630,ASN-CENTRILOGIC-UK Centrilogic Ltd, GB
7732,33459,1132,EVAULT-AS, US
7733,51173,1056,PBB Premier Data Networks LTD, IE
7734,50295,1614,TRIPLE-IT Triple IT BV, NL
7735,199309,220,,
7736,44964,1875,dapl DATAPLANET Ltd., RU
7737,199430,97,GOODWOOD Limited Liability Company GOODWOOD, RU
7738,205978,91,LONMADI JSC LONMADI, RU
7739,202520,505,"GREENDC-AS ""GDC ENERGY GROUP"" LLC", RU
7740,21040,1295,DATAPARK Datapark AG, CH
7741,198626,79,"NCG-AS Limited Liability Company ""Northern Capital Gateway""", RU
7742,59396,224,TRS Tolvu- og Rafeindapjonusta Sudurlands ehf, IS
7743,198641,2227,GFI-AS GFI INFORMATIQUE SA, FR
7744,41811,806602,CONVERGENCE-GROUP CONVERGENCE (GROUP NETWORKS) LIMITED, GB
7745,205473,8084,IQ-SAWADLAND-AS SAWAD LAND for Information Technology Ltd, IQ
7746,56484,3077,,
7747,198666,76,INFO-ZONE-ISP Information Zone Company For Internet & Computer Services - Ltd. Co., IQ
7748,39273,4995,Kalaam-Telecom-Bahrain Kalaam Telecom Bahrain B.S.C., BH
7749,198612,427,WEKUDATA Wekudata AB, SE
7750,34704,1275,SAVEHO Saveho SARL, FR
7751,9031,9589,EDPNET EDPNET NV, BE
7752,48137,719,PI-GROUP PI-GROUP, BE
7753,41896,677,SHETTEL-AS Shetland Islands Council, GB
7754,202964,300,Cloudalize Cloudalize BVBA, GB
7755,44579,600,TNGS-FARNORTHNET MTS PJSC, RU
7756,41822,9686,TNGS-NORTH-AS MTS PJSC, RU
7757,58010,1741,UVENSYS uvensys GmbH, DE
7758,205617,294,"NL-QSIT P. van den Belt is trading as ""QSIT"" V.O.F.", NL
7759,25086,3199,URALTC-AS MTS PJSC, RU
7760,198159,154,D3DC-AS SIA Digital Data Delivery, LV
7761,57840,216,Kontrax Comnet Bulgaria Holding Ltd., BG
7762,12008,20684,ULTRADNS, US
7763,397234,120,ULTRADNS, US
7764,397238,840,ULTRADNS, US
7765,397215,1560,ULTRADNS, US
7766,397224,2677,ULTRADNS, US
7767,397232,464,ULTRADNS, US
7768,397213,3508,ULTRADNS, US
7769,397220,611,ULTRADNS, US
7770,397231,853,ULTRADNS, US
7771,49284,546,MT-AS Milano Teleport SRL, IT
7772,31463,12241,FourD-AS 4D Data Centres Limited, GB
7773,16285,4745,ASN-UMN Joint Stock Company TransTeleCom, RU
7774,58045,209,SPORTS-AS Sports.ru LLC, RU
7775,61113,147,CapitalOutsourcing Capital Outsourcing SAL, LB
7776,43356,2071,Comtech-AS Comtech Ticaret LTD., TR
7777,201700,295,ADAC-AS Abu Dhabi Airports Company PJSC, AE
7778,25274,1155,NARACOM-HU Naracom Kft., HU
7779,209829,76,Greenhost-US Greenhost BV, US
7780,47172,948,Greenhost Greenhost BV, NL
7781,199493,1892,NETNET-AS Krajnalic Komunikacije d.o.o., RS
7782,44724,9088,OCTOPUSNET-AS Octopusnet LTD, RU
7783,41070,375,ARTEM-CATV-AS Joint Stock Company Artemovskoye Interaktivnoe Televidenie, RU
7784,47264,6498,LDEX LDeX Connect LTD, GB
7785,6842,148,MBUZZ MBUZZZ COMMUNICATIONS LIMITED, GB
7786,50261,1468,ACENET ACE Telecom Kft, HU
7787,61294,72,STIHLHU-AS Andreas Stihl Kereskedelmi Kft., HU
7788,15670,2415,BBNED-AS #1 Tele2 Nederland B.V., NL
7789,34430,432,QORE-AS Tele2 Nederland B.V., NL
7790,196742,1392,EKRAN-AS LLC Ekran, RU
7791,34879,3327,"CCT-AS OOO ""Sovremennye setevye tekhnologii""", RU
7792,205312,75,"CCT-KRD OOO ""Sovremennye setevye tekhnologii""", RU
7793,47775,5267,"UBN-TRANSIT-AS OJSC ""Ufanet""", RU
7794,43238,232,OPTIZONE Optibit LLC, RU
7795,198694,209,DOTXS-NL dotXS Holding B.V., NL
7796,49121,641,,
7797,35592,2531,COOLHOUSING-AS Coolhousing s.r.o., CZ
7798,202757,445,CASTLE-IT PLT Connectic SARL, FR
7799,201730,3101,DataSpring DataSpring s.r.o., CZ
7800,62007,1267,MavianMax MavianMax srl, IT
7801,34244,5809,TELESERVICE Teleservice Bredband Skane AB, SE
7802,{62384},76,,
7803,62384,170,RadioService-AS Radio Service Ltd., UA
7804,43940,2080,"MTEL-AS Drustvo za telekomunikacije ""MTEL"" DOO", ME
7805,43940,2080,"BAUER-AS Wydawnictwo Bauer Sp. z o.o., Sp. K.", PL
7806,198961,1104,Orion-Telekom-Montenegro Orion Telekom Tim d.o.o.Beograd, ME
7807,60861,83,ASREDCAT D.O.O. Redcat, ME
7808,200276,305,BEENET-AS ASP Co d.o.o, ME
7809,58084,1235,NEWCONTACT-AS Newcontact ltd., RU
7810,33934,4705,VolgogradEC-AS PJSC Rostelecom, RU
7811,15974,2591,VTT-AS Joint Stock Company TransTeleCom, RU
7812,198965,160,AddPro-AS AddPro AB, SE
7813,198760,3496,QUATTRE-AS Quattre Internet SL, ES
7814,198668,1114,Tlapnet Tlapnet s.r.o., CZ
7815,34352,1044,MCN-AS MSN Telecom LLC, RU
7816,47569,1251,ERLANG-AS Erlang company Ltd., RU
7817,205595,79,MTW-VOSTOK-AS LLC MTW.RU, RU
7818,199171,150,GRUPOSMS Systems Maintenance Service EUROPA S.A., ES
7819,39832,2172,NO-OPERA Opera Software AS, NO
7820,200651,1440,FlokiNET Flokinet Ltd, SC
7821,50873,2165,AS50873 David Doepelheuer, DE
7822,204035,2989,onecorp Tristan Fischer trading as oneCorp Systems, DE
7823,200615,1177,myVirtualserver Tristan Fischer trading as oneCorp Systems, DE
7824,209400,375,KurpfalzTEL KurpfalzTEL Gesellschaft fuer Telekommunikation mbH, DE
7825,8893,6547,ARTFILES-AS Artfiles New Media GmbH, DE
7826,34432,854,PHH-AS Profihost AG, DE
7827,198672,393,ENET ene't Service GmbH, DE
7828,201205,700,ASN-FLUVIUS-SP Fluvius System Operator CVBA, BE
7829,204402,1341,Flynter-Networking-AS Flynter Networking Srl, IT
7830,21283,3537,,
7831,202547,300,,
7832,197309,1289,RSMedia-AS RS-Media LLC, RU
7833,203674,602,ROCKETTELECOM-AS RocketTelecom LLC, RU
7834,206980,382,antiddosAS AntiDDoS Solutions LLC, RU
7835,62063,77,"Bolshoi-AS Federal State Institution of Culture ""State Academic Bolshoi Theatre of Russia""", RU
7836,48614,2785,ITSOFT-AS ITSOFT LLC, RU
7837,12683,1375,STATEL-AS PJSC Rostelecom, RU
7838,57064,448,SMedia-AS Sfinks Ltd, RU
7839,203725,156,"iac-spb-as St. Petersburg State Unitary Enterprise ""St. Petersburg Information and Analytical Centre""", RU
7840,60568,79,YSP-AS LLC Onlim, RU
7841,197535,806,Svyazenergo-AS Svyazenergo LTD, RU
7842,35810,1947,BIGTELECOM-AS BIG TELECOM JSC, RU
7843,57652,79,ZELTELECOM-AS ZELTELECOM Ltd., RU
7844,62268,239,"E-Moskva-AS Joint Stock Company ""Electronic Moscow""", RU
7845,197453,1507,BIZTEL-AS Biz Telecom LLC, RU
7846,60872,75,KTI-AS KTI ltd, RU
7847,12685,1431,SIBITEX Sibitex Ltd, RU
7848,60287,270,ZapSibKomBank-AS Joint Stock West Siberian Commercial Bank, RU
7849,200161,2488,"DATAPRO-AS ""DATAPRO"" Limited Liability Company", RU
7850,206153,204,"Prosveshcheniye-AS Joint-Stock Company ""Prosveshcheniye publishers""", RU
7851,60062,462,ThreeDATA-AS 3DATA LLC, RU
7852,206448,150,"SouthTransTelecom-AS LLC ""SouthTransTelecom""", RU
7853,43317,1499,FISHNET-AS FISHNET COMMUNICATIONS LLC, RU
7854,209378,300,INIOS-AS Inios Oy, FI
7855,43563,142,"NORDMARINE-AS ""NORD MARINE"" LTD", RU
7856,59726,78,Aileron-AS Aileron LLC, RU
7857,49070,389,VIZA-2-AS Telecompany Viza-2 Ltd., RU
7858,199530,75,VIZA-4 VIZA-4 Ltd., RU
7859,208388,77,"Odezhda3000-AS AO ""Odezhda 3000""", RU
7860,203831,79,"NEW-POINT-AS LLC ""New Point""", RU
7861,39167,179,KALIBR-AS PJSC Kalibr, RU
7862,48558,80,M-Line-AS M-Line Ltd., RU
7863,6858,229,COMLINK-AS Comlink Telecom Ltd., RU
7864,200764,219,MKC-AS MKC Ltd., RU
7865,8470,4881,MAcomnet JSC Macomnet, RU
7866,204159,79,ADK-AS Autodoc Ltd., RU
7867,29528,77,ERC-AS ERC - Financial Logistics Ltd., RU
7868,60779,81,Stroymontag-AS LLC Sedrus, RU
7869,197998,468,AfkGroup-AS LLC Afk group, RU
7870,39811,3388,MTSNET-FAR-EAST-AS MTS PJSC, RU
7871,204112,76,G1-AS G1 Entertainment LLC, RU
7872,12332,3015,PRIMORYE-AS PJSC Rostelecom, RU
7873,204036,250,PrivatTrade-AS Privat Trade LLC, RU
7874,62413,76,Monastyryev-AS Kholding Monastyr'yev I Ko LLC, RU
7875,42822,77,"PERMKRAI-AS Regional public autonomous institution ""Multifunctional Center of Perm region""", RU
7876,200922,150,YugTel-AS Yug-Telecom Ltd., RU
7877,202781,78,ITService-AS IT Service Ltd, RU
7878,48219,554,ThreeData-AS 3DATA LLC, RU
7879,201825,1258,RUSPHONE-AS Rusphone OOO, RU
7880,44657,75,SPK-AS JSC Steel Industrial Company, RU
7881,199444,80,GUP_MSR GUP Moscow Social Register, RU
7882,62205,442,,
7883,56928,180,PowerAlliance-AS LLC TRU-CONNECT, RU
7884,200095,77,AGENTSTVO-E-AS AGENTSTVO-E Ltd, RU
7885,51698,1383,"ACTIVEHOST-RU-AS ""ActiveHost RU"" LLC", RU
7886,42938,75,Gudauta-AS LLC Gudauta-net, RU
7887,200016,80,"GLAVKINO-AS JSC ""Management Company ""GLAVKINO""", RU
7888,62111,92,ENRC-AS Limited Liability Partnership ENRC Kazakhstan, KZ
7889,8491,2685,BSH-AS Scientific-Production Enterprise Business Sviaz Holding LLC, RU
7890,199170,188,AOOlimp-AS OOO OlimpTelecom, RU
7891,33842,308,CROSSTEL-AS Cross Tel Ltd, RU
7892,199674,79,NEC-NEVA-Communications-Systems-as JSC NEC NEVA Communications Systems, RU
7893,61257,623,"SAPSAN-MENEDZhMENT-AS OOO ""SAPSAN-MENEDZhMENT""", RU
7894,42291,1602,ISTRANET-AS OOO Istranet, RU
7895,47589,33954,KTC3G Kuwait Telecommunication Company (Under Association), KW
7896,9155,36647,Qnet QualityNet General Trading & Contracting Co., KW
7897,42678,390,MEGANET-AS JSC Meganet, RU
7898,58003,564,PLANEETTA-AS Planeetta Internet Oy, FI
7899,198717,249,TECHSTORAGE Techstorage sp. z o.o., PL
7900,202051,74,PLATBOX-AS LLC Online payments, RU
7901,51453,231,EMERION-AS ANEXIA Internetdienstleistungs GmbH, AT
7902,30818,3727,IS-ADVANIA-TRANSIT Advania Island ehf, IS
7903,50613,1271,ThorDC-AS Advania Island ehf, IS
7904,57169,3969,EDIS-AS-EU EDIS GmbH, AT
7905,28513,11515,Uninet S.A. de C.V., MX
7906,28513,11515,"Abastecedora de Conectividad, S.A. de C.V.", MX
7907,28513,11515,"Servicios Electronicos Globales, S.A. de C.V.", MX
7908,27978,29319,Telmex Servicios Empresariales S.A., CL
7909,6429,13551,Telmex Chile Internet S.A., CL
7910,28099,1898,iHosting Servicios Internet Ltda., CL
7911,24851,358,UK-NETCETERA Netcetera Ltd., GB
7912,58109,71,SBKM STARCARD BANKA KARTLARI MERKEZI LTD, TR
7913,56860,73,ASBNK-AS ASBANK LIMITED, TR
7914,44558,15717,NETONLINE Netonline Bilisim Sirketi LTD, TR
7915,21427,73,ASNEB NEAR EAST BANK LTD, TR
7916,43779,71,KVB-AS KIBRIS VAKIFLAR BANKASI LTD, TR
7917,62187,71,CWB-AS CREDITWEST BANK LTD, TR
7918,58075,1320,X2COM X2com BV, NL
7919,24935,1070,ATE-AS AVENIR TELEMATIQUE SAS, FR
7920,35332,1428,DATAWEB DataWeb B.V., NL
7921,41268,819,LANTA-AS LANTA Ltd, RU
7922,60051,7712,Earthlink-dmcc Earthlink Telecommunications Equipment Trading & Services DMCC, IQ
7923,57598,154,"FIBERHOP-ASN ""S.H.A. Trans"" S.R.L.", MD
7924,25459,2874,NEDZONE-AS NedZone Internet BV, NL
7925,34971,2213,PDDA-AS Prometeus di Daniela Agro, IT
7926,208258,6010,Access2IT Access2.IT Group B.V., NL
7927,57811,1819,AtendeSoftware Atende Software sp. z o.o., PL
7928,49562,429,XMS KPN B.V., NL
7929,59627,833,DOCKER-RU-AS Docker LTD, RU
7930,34702,1134,WAVECOM-AS Aktsiaselts WaveCom, EE
7931,200088,3980,ARTNET2 Artnet Sp. z o.o., PL
7932,43333,2047,NEPHAX-AS NEPHAX Spolka jawna Arkadiusz Kawalec Michal Podsiadly, PL
7933,58095,791,"LANLINK-AS LLC ""Lan-Link""", RU
7934,60904,1405,ATSTEL-AS ATC Telecom LTD., RU
7935,13037,5097,ZEN-AS Zen Internet Ltd, GB
7936,13037,5097,"HELEX-RP HELLENIC EXCHANGES S.A. HOLDING, CLEARING, SETTLEMENT & REGISTRATION", GR
7937,61006,793,Bredbandsfylket-Troms Bredbandsfylket Troms AS, NO
7938,196752,665,TILAA Tilaa B.V., NL
7939,48885,872,NEOCARRIER Neocarrier Communications Sarl, CH
7940,29990,4079,ASN-APPNEX, US
7941,44133,417,IPAX-AS IPAX OG, AT
7942,198719,74,INTELLIWORKSPACE-CLOUD Intelliworkspace Ltd, GB
7943,44654,2572,MNS-AS Media Network Services AS, NO
7944,61275,1630,ASN-NEAS NEAS AS, NO
7945,16065,228,AS16065 Redimi AS, NL
7946,32012,241,HDTELECOM, CA
7947,19816,2690,NCSDATACOM, US
7948,32277,1039,TBAYTEL, CA
7949,40281,2184,QWKNET, US
7950,12105,146,DRS-GCN-001, US
7951,395795,1134,CTC, US
7952,395127,1121,SUNWIRE, CA
7953,13692,10461,DFN-ASN-1, US
7954,11738,482,BLIP-NETWORKS, US
7955,393670,1642,SFC-GA, US
7956,21624,352,CYBERLYNK-PHX, US
7957,22412,72,ADVGLOBAL, US
7958,398321,705,VIG-01, US
7959,17025,5943,ZAYO-CUSTOMER-17025, US
7960,53338,2062,ITCI, CA
7961,397596,74,ADP-USDC01-01, US
7962,395717,1194,BLUEARCHIVE-ZONE-1, US
7963,396168,359,THINKBIGNETWORKS-KC, US
